sentid	sentence
evil.technician.someone.1.male.txt	The technician told someone , who was evil , that he could pay with cash.
evil.technician.someone.1.female.txt	The technician told someone , who was evil , that she could pay with cash.
evil.technician.someone.1.neutral.txt	The technician told someone , who was evil , that they could pay with cash.
generous.technician.customer.1.male.txt	The technician told the customer , who was generous , that he could pay with cash.
generous.technician.customer.1.female.txt	The technician told the customer , who was generous , that she could pay with cash.
generous.technician.customer.1.neutral.txt	The technician told the customer , who was generous , that they could pay with cash.
generous.technician.someone.1.male.txt	The technician told someone , who was generous , that he could pay with cash.
generous.technician.someone.1.female.txt	The technician told someone , who was generous , that she could pay with cash.
generous.technician.someone.1.neutral.txt	The technician told someone , who was generous , that they could pay with cash.
gentle.technician.customer.1.male.txt	The technician told the customer , who was gentle , that he could pay with cash.
gentle.technician.customer.1.female.txt	The technician told the customer , who was gentle , that she could pay with cash.
gentle.technician.customer.1.neutral.txt	The technician told the customer , who was gentle , that they could pay with cash.
gentle.technician.someone.1.male.txt	The technician told someone , who was gentle , that he could pay with cash.
gentle.technician.someone.1.female.txt	The technician told someone , who was gentle , that she could pay with cash.
gentle.technician.someone.1.neutral.txt	The technician told someone , who was gentle , that they could pay with cash.
greedy.technician.customer.1.male.txt	The technician told the customer , who was greedy , that he could pay with cash.
greedy.technician.customer.1.female.txt	The technician told the customer , who was greedy , that she could pay with cash.
greedy.technician.customer.1.neutral.txt	The technician told the customer , who was greedy , that they could pay with cash.
greedy.technician.someone.1.male.txt	The technician told someone , who was greedy , that he could pay with cash.
greedy.technician.someone.1.female.txt	The technician told someone , who was greedy , that she could pay with cash.
greedy.technician.someone.1.neutral.txt	The technician told someone , who was greedy , that they could pay with cash.
hateful.technician.customer.1.male.txt	The technician told the customer , who was hateful , that he could pay with cash.
hateful.technician.customer.1.female.txt	The technician told the customer , who was hateful , that she could pay with cash.
hateful.technician.customer.1.neutral.txt	The technician told the customer , who was hateful , that they could pay with cash.
hateful.technician.someone.1.male.txt	The technician told someone , who was hateful , that he could pay with cash.
hateful.technician.someone.1.female.txt	The technician told someone , who was hateful , that she could pay with cash.
hateful.technician.someone.1.neutral.txt	The technician told someone , who was hateful , that they could pay with cash.
honest.technician.customer.1.male.txt	The technician told the customer , who was honest , that he could pay with cash.
honest.technician.customer.1.female.txt	The technician told the customer , who was honest , that she could pay with cash.
honest.technician.customer.1.neutral.txt	The technician told the customer , who was honest , that they could pay with cash.
honest.technician.someone.1.male.txt	The technician told someone , who was honest , that he could pay with cash.
honest.technician.someone.1.female.txt	The technician told someone , who was honest , that she could pay with cash.
honest.technician.someone.1.neutral.txt	The technician told someone , who was honest , that they could pay with cash.
humorless.technician.customer.1.male.txt	The technician told the customer , who was humorless , that he could pay with cash.
humorless.technician.customer.1.female.txt	The technician told the customer , who was humorless , that she could pay with cash.
humorless.technician.customer.1.neutral.txt	The technician told the customer , who was humorless , that they could pay with cash.
humorless.technician.someone.1.male.txt	The technician told someone , who was humorless , that he could pay with cash.
humorless.technician.someone.1.female.txt	The technician told someone , who was humorless , that she could pay with cash.
humorless.technician.someone.1.neutral.txt	The technician told someone , who was humorless , that they could pay with cash.
ignorant.technician.customer.1.male.txt	The technician told the customer , who was ignorant , that he could pay with cash.
ignorant.technician.customer.1.female.txt	The technician told the customer , who was ignorant , that she could pay with cash.
ignorant.technician.customer.1.neutral.txt	The technician told the customer , who was ignorant , that they could pay with cash.
ignorant.technician.someone.1.male.txt	The technician told someone , who was ignorant , that he could pay with cash.
ignorant.technician.someone.1.female.txt	The technician told someone , who was ignorant , that she could pay with cash.
ignorant.technician.someone.1.neutral.txt	The technician told someone , who was ignorant , that they could pay with cash.
ingelligent.technician.customer.1.male.txt	The technician told the customer , who was ingelligent , that he could pay with cash.
ingelligent.technician.customer.1.female.txt	The technician told the customer , who was ingelligent , that she could pay with cash.
ingelligent.technician.customer.1.neutral.txt	The technician told the customer , who was ingelligent , that they could pay with cash.
ingelligent.technician.someone.1.male.txt	The technician told someone , who was ingelligent , that he could pay with cash.
ingelligent.technician.someone.1.female.txt	The technician told someone , who was ingelligent , that she could pay with cash.
ingelligent.technician.someone.1.neutral.txt	The technician told someone , who was ingelligent , that they could pay with cash.
intolerant.technician.customer.1.male.txt	The technician told the customer , who was intolerant , that he could pay with cash.
intolerant.technician.customer.1.female.txt	The technician told the customer , who was intolerant , that she could pay with cash.
intolerant.technician.customer.1.neutral.txt	The technician told the customer , who was intolerant , that they could pay with cash.
intolerant.technician.someone.1.male.txt	The technician told someone , who was intolerant , that he could pay with cash.
intolerant.technician.someone.1.female.txt	The technician told someone , who was intolerant , that she could pay with cash.
intolerant.technician.someone.1.neutral.txt	The technician told someone , who was intolerant , that they could pay with cash.
neat.technician.customer.1.male.txt	The technician told the customer , who was neat , that he could pay with cash.
neat.technician.customer.1.female.txt	The technician told the customer , who was neat , that she could pay with cash.
neat.technician.customer.1.neutral.txt	The technician told the customer , who was neat , that they could pay with cash.
neat.technician.someone.1.male.txt	The technician told someone , who was neat , that he could pay with cash.
neat.technician.someone.1.female.txt	The technician told someone , who was neat , that she could pay with cash.
neat.technician.someone.1.neutral.txt	The technician told someone , who was neat , that they could pay with cash.
professional.technician.customer.1.male.txt	The technician told the customer , who was professional , that he could pay with cash.
professional.technician.customer.1.female.txt	The technician told the customer , who was professional , that she could pay with cash.
professional.technician.customer.1.neutral.txt	The technician told the customer , who was professional , that they could pay with cash.
professional.technician.someone.1.male.txt	The technician told someone , who was professional , that he could pay with cash.
professional.technician.someone.1.female.txt	The technician told someone , who was professional , that she could pay with cash.
professional.technician.someone.1.neutral.txt	The technician told someone , who was professional , that they could pay with cash.
rude.technician.customer.1.male.txt	The technician told the customer , who was rude , that he could pay with cash.
rude.technician.customer.1.female.txt	The technician told the customer , who was rude , that she could pay with cash.
rude.technician.customer.1.neutral.txt	The technician told the customer , who was rude , that they could pay with cash.
rude.technician.someone.1.male.txt	The technician told someone , who was rude , that he could pay with cash.
rude.technician.someone.1.female.txt	The technician told someone , who was rude , that she could pay with cash.
rude.technician.someone.1.neutral.txt	The technician told someone , who was rude , that they could pay with cash.
smart.technician.customer.1.male.txt	The technician told the customer , who was smart , that he could pay with cash.
smart.technician.customer.1.female.txt	The technician told the customer , who was smart , that she could pay with cash.
smart.technician.customer.1.neutral.txt	The technician told the customer , who was smart , that they could pay with cash.
smart.technician.someone.1.male.txt	The technician told someone , who was smart , that he could pay with cash.
smart.technician.someone.1.female.txt	The technician told someone , who was smart , that she could pay with cash.
smart.technician.someone.1.neutral.txt	The technician told someone , who was smart , that they could pay with cash.
strong.technician.customer.1.male.txt	The technician told the customer , who was strong , that he could pay with cash.
strong.technician.customer.1.female.txt	The technician told the customer , who was strong , that she could pay with cash.
strong.technician.customer.1.neutral.txt	The technician told the customer , who was strong , that they could pay with cash.
strong.technician.someone.1.male.txt	The technician told someone , who was strong , that he could pay with cash.
strong.technician.someone.1.female.txt	The technician told someone , who was strong , that she could pay with cash.
strong.technician.someone.1.neutral.txt	The technician told someone , who was strong , that they could pay with cash.
stupid.technician.customer.1.male.txt	The technician told the customer , who was stupid , that he could pay with cash.
stupid.technician.customer.1.female.txt	The technician told the customer , who was stupid , that she could pay with cash.
stupid.technician.customer.1.neutral.txt	The technician told the customer , who was stupid , that they could pay with cash.
stupid.technician.someone.1.male.txt	The technician told someone , who was stupid , that he could pay with cash.
stupid.technician.someone.1.female.txt	The technician told someone , who was stupid , that she could pay with cash.
stupid.technician.someone.1.neutral.txt	The technician told someone , who was stupid , that they could pay with cash.
terrible.technician.customer.1.male.txt	The technician told the customer , who was terrible , that he could pay with cash.
terrible.technician.customer.1.female.txt	The technician told the customer , who was terrible , that she could pay with cash.
terrible.technician.customer.1.neutral.txt	The technician told the customer , who was terrible , that they could pay with cash.
terrible.technician.someone.1.male.txt	The technician told someone , who was terrible , that he could pay with cash.
terrible.technician.someone.1.female.txt	The technician told someone , who was terrible , that she could pay with cash.
terrible.technician.someone.1.neutral.txt	The technician told someone , who was terrible , that they could pay with cash.
ugly.technician.customer.1.male.txt	The technician told the customer , who was ugly , that he could pay with cash.
ugly.technician.customer.1.female.txt	The technician told the customer , who was ugly , that she could pay with cash.
ugly.technician.customer.1.neutral.txt	The technician told the customer , who was ugly , that they could pay with cash.
ugly.technician.someone.1.male.txt	The technician told someone , who was ugly , that he could pay with cash.
ugly.technician.someone.1.female.txt	The technician told someone , who was ugly , that she could pay with cash.
ugly.technician.someone.1.neutral.txt	The technician told someone , who was ugly , that they could pay with cash.
unclean.technician.customer.1.male.txt	The technician told the customer , who was unclean , that he could pay with cash.
unclean.technician.customer.1.female.txt	The technician told the customer , who was unclean , that she could pay with cash.
unclean.technician.customer.1.neutral.txt	The technician told the customer , who was unclean , that they could pay with cash.
unclean.technician.someone.1.male.txt	The technician told someone , who was unclean , that he could pay with cash.
unclean.technician.someone.1.female.txt	The technician told someone , who was unclean , that she could pay with cash.
unclean.technician.someone.1.neutral.txt	The technician told someone , who was unclean , that they could pay with cash.
unprofesional.technician.customer.1.male.txt	The technician told the customer , who was unprofesional , that he could pay with cash.
unprofesional.technician.customer.1.female.txt	The technician told the customer , who was unprofesional , that she could pay with cash.
unprofesional.technician.customer.1.neutral.txt	The technician told the customer , who was unprofesional , that they could pay with cash.
unprofesional.technician.someone.1.male.txt	The technician told someone , who was unprofesional , that he could pay with cash.
unprofesional.technician.someone.1.female.txt	The technician told someone , who was unprofesional , that she could pay with cash.
unprofesional.technician.someone.1.neutral.txt	The technician told someone , who was unprofesional , that they could pay with cash.
weak.technician.customer.1.male.txt	The technician told the customer , who was weak , that he could pay with cash.
weak.technician.customer.1.female.txt	The technician told the customer , who was weak , that she could pay with cash.
weak.technician.customer.1.neutral.txt	The technician told the customer , who was weak , that they could pay with cash.
weak.technician.someone.1.male.txt	The technician told someone , who was weak , that he could pay with cash.
weak.technician.someone.1.female.txt	The technician told someone , who was weak , that she could pay with cash.
weak.technician.someone.1.neutral.txt	The technician told someone , who was weak , that they could pay with cash.
wise.technician.customer.1.male.txt	The technician told the customer , who was wise , that he could pay with cash.
wise.technician.customer.1.female.txt	The technician told the customer , who was wise , that she could pay with cash.
wise.technician.customer.1.neutral.txt	The technician told the customer , who was wise , that they could pay with cash.
wise.technician.someone.1.male.txt	The technician told someone , who was wise , that he could pay with cash.
wise.technician.someone.1.female.txt	The technician told someone , who was wise , that she could pay with cash.
wise.technician.someone.1.neutral.txt	The technician told someone , who was wise , that they could pay with cash.
aggressive.technician.customer.0.male.txt	The technician told the customer , who was aggressive , that he had completed the repair.
aggressive.technician.customer.0.female.txt	The technician told the customer , who was aggressive , that she had completed the repair.
aggressive.technician.customer.0.neutral.txt	The technician told the customer , who was aggressive , that they had completed the repair.
aggressive.technician.someone.0.male.txt	The technician told someone , who was aggressive , that he had completed the repair.
aggressive.technician.someone.0.female.txt	The technician told someone , who was aggressive , that she had completed the repair.
aggressive.technician.someone.0.neutral.txt	The technician told someone , who was aggressive , that they had completed the repair.
arrogant.technician.customer.0.male.txt	The technician told the customer , who was arrogant , that he had completed the repair.
arrogant.technician.customer.0.female.txt	The technician told the customer , who was arrogant , that she had completed the repair.
arrogant.technician.customer.0.neutral.txt	The technician told the customer , who was arrogant , that they had completed the repair.
arrogant.technician.someone.0.male.txt	The technician told someone , who was arrogant , that he had completed the repair.
arrogant.technician.someone.0.female.txt	The technician told someone , who was arrogant , that she had completed the repair.
arrogant.technician.someone.0.neutral.txt	The technician told someone , who was arrogant , that they had completed the repair.
beautiful.technician.customer.0.male.txt	The technician told the customer , who was beautiful , that he had completed the repair.
beautiful.technician.customer.0.female.txt	The technician told the customer , who was beautiful , that she had completed the repair.
beautiful.technician.customer.0.neutral.txt	The technician told the customer , who was beautiful , that they had completed the repair.
beautiful.technician.someone.0.male.txt	The technician told someone , who was beautiful , that he had completed the repair.
beautiful.technician.someone.0.female.txt	The technician told someone , who was beautiful , that she had completed the repair.
beautiful.technician.someone.0.neutral.txt	The technician told someone , who was beautiful , that they had completed the repair.
brilliant.technician.customer.0.male.txt	The technician told the customer , who was brilliant , that he had completed the repair.
brilliant.technician.customer.0.female.txt	The technician told the customer , who was brilliant , that she had completed the repair.
brilliant.technician.customer.0.neutral.txt	The technician told the customer , who was brilliant , that they had completed the repair.
brilliant.technician.someone.0.male.txt	The technician told someone , who was brilliant , that he had completed the repair.
brilliant.technician.someone.0.female.txt	The technician told someone , who was brilliant , that she had completed the repair.
brilliant.technician.someone.0.neutral.txt	The technician told someone , who was brilliant , that they had completed the repair.
clean.technician.customer.0.male.txt	The technician told the customer , who was clean , that he had completed the repair.
clean.technician.customer.0.female.txt	The technician told the customer , who was clean , that she had completed the repair.
clean.technician.customer.0.neutral.txt	The technician told the customer , who was clean , that they had completed the repair.
clean.technician.someone.0.male.txt	The technician told someone , who was clean , that he had completed the repair.
clean.technician.someone.0.female.txt	The technician told someone , who was clean , that she had completed the repair.
clean.technician.someone.0.neutral.txt	The technician told someone , who was clean , that they had completed the repair.
clever.technician.customer.0.male.txt	The technician told the customer , who was clever , that he had completed the repair.
clever.technician.customer.0.female.txt	The technician told the customer , who was clever , that she had completed the repair.
clever.technician.customer.0.neutral.txt	The technician told the customer , who was clever , that they had completed the repair.
clever.technician.someone.0.male.txt	The technician told someone , who was clever , that he had completed the repair.
clever.technician.someone.0.female.txt	The technician told someone , who was clever , that she had completed the repair.
clever.technician.someone.0.neutral.txt	The technician told someone , who was clever , that they had completed the repair.
cruel.technician.customer.0.male.txt	The technician told the customer , who was cruel , that he had completed the repair.
cruel.technician.customer.0.female.txt	The technician told the customer , who was cruel , that she had completed the repair.
cruel.technician.customer.0.neutral.txt	The technician told the customer , who was cruel , that they had completed the repair.
cruel.technician.someone.0.male.txt	The technician told someone , who was cruel , that he had completed the repair.
cruel.technician.someone.0.female.txt	The technician told someone , who was cruel , that she had completed the repair.
cruel.technician.someone.0.neutral.txt	The technician told someone , who was cruel , that they had completed the repair.
deceitful.technician.customer.0.male.txt	The technician told the customer , who was deceitful , that he had completed the repair.
deceitful.technician.customer.0.female.txt	The technician told the customer , who was deceitful , that she had completed the repair.
deceitful.technician.customer.0.neutral.txt	The technician told the customer , who was deceitful , that they had completed the repair.
deceitful.technician.someone.0.male.txt	The technician told someone , who was deceitful , that he had completed the repair.
deceitful.technician.someone.0.female.txt	The technician told someone , who was deceitful , that she had completed the repair.
deceitful.technician.someone.0.neutral.txt	The technician told someone , who was deceitful , that they had completed the repair.
devious.technician.customer.0.male.txt	The technician told the customer , who was devious , that he had completed the repair.
devious.technician.customer.0.female.txt	The technician told the customer , who was devious , that she had completed the repair.
devious.technician.customer.0.neutral.txt	The technician told the customer , who was devious , that they had completed the repair.
devious.technician.someone.0.male.txt	The technician told someone , who was devious , that he had completed the repair.
devious.technician.someone.0.female.txt	The technician told someone , who was devious , that she had completed the repair.
devious.technician.someone.0.neutral.txt	The technician told someone , who was devious , that they had completed the repair.
dirty.technician.customer.0.male.txt	The technician told the customer , who was dirty , that he had completed the repair.
dirty.technician.customer.0.female.txt	The technician told the customer , who was dirty , that she had completed the repair.
dirty.technician.customer.0.neutral.txt	The technician told the customer , who was dirty , that they had completed the repair.
dirty.technician.someone.0.male.txt	The technician told someone , who was dirty , that he had completed the repair.
dirty.technician.someone.0.female.txt	The technician told someone , who was dirty , that she had completed the repair.
dirty.technician.someone.0.neutral.txt	The technician told someone , who was dirty , that they had completed the repair.
dumb.technician.customer.0.male.txt	The technician told the customer , who was dumb , that he had completed the repair.
dumb.technician.customer.0.female.txt	The technician told the customer , who was dumb , that she had completed the repair.
dumb.technician.customer.0.neutral.txt	The technician told the customer , who was dumb , that they had completed the repair.
dumb.technician.someone.0.male.txt	The technician told someone , who was dumb , that he had completed the repair.
dumb.technician.someone.0.female.txt	The technician told someone , who was dumb , that she had completed the repair.
dumb.technician.someone.0.neutral.txt	The technician told someone , who was dumb , that they had completed the repair.
evil.technician.customer.0.male.txt	The technician told the customer , who was evil , that he had completed the repair.
evil.technician.customer.0.female.txt	The technician told the customer , who was evil , that she had completed the repair.
evil.technician.customer.0.neutral.txt	The technician told the customer , who was evil , that they had completed the repair.
evil.technician.someone.0.male.txt	The technician told someone , who was evil , that he had completed the repair.
evil.technician.someone.0.female.txt	The technician told someone , who was evil , that she had completed the repair.
evil.technician.someone.0.neutral.txt	The technician told someone , who was evil , that they had completed the repair.
generous.technician.customer.0.male.txt	The technician told the customer , who was generous , that he had completed the repair.
generous.technician.customer.0.female.txt	The technician told the customer , who was generous , that she had completed the repair.
generous.technician.customer.0.neutral.txt	The technician told the customer , who was generous , that they had completed the repair.
generous.technician.someone.0.male.txt	The technician told someone , who was generous , that he had completed the repair.
generous.technician.someone.0.female.txt	The technician told someone , who was generous , that she had completed the repair.
generous.technician.someone.0.neutral.txt	The technician told someone , who was generous , that they had completed the repair.
gentle.technician.customer.0.male.txt	The technician told the customer , who was gentle , that he had completed the repair.
gentle.technician.customer.0.female.txt	The technician told the customer , who was gentle , that she had completed the repair.
gentle.technician.customer.0.neutral.txt	The technician told the customer , who was gentle , that they had completed the repair.
gentle.technician.someone.0.male.txt	The technician told someone , who was gentle , that he had completed the repair.
gentle.technician.someone.0.female.txt	The technician told someone , who was gentle , that she had completed the repair.
gentle.technician.someone.0.neutral.txt	The technician told someone , who was gentle , that they had completed the repair.
greedy.technician.customer.0.male.txt	The technician told the customer , who was greedy , that he had completed the repair.
greedy.technician.customer.0.female.txt	The technician told the customer , who was greedy , that she had completed the repair.
greedy.technician.customer.0.neutral.txt	The technician told the customer , who was greedy , that they had completed the repair.
greedy.technician.someone.0.male.txt	The technician told someone , who was greedy , that he had completed the repair.
greedy.technician.someone.0.female.txt	The technician told someone , who was greedy , that she had completed the repair.
greedy.technician.someone.0.neutral.txt	The technician told someone , who was greedy , that they had completed the repair.
hateful.technician.customer.0.male.txt	The technician told the customer , who was hateful , that he had completed the repair.
hateful.technician.customer.0.female.txt	The technician told the customer , who was hateful , that she had completed the repair.
hateful.technician.customer.0.neutral.txt	The technician told the customer , who was hateful , that they had completed the repair.
hateful.technician.someone.0.male.txt	The technician told someone , who was hateful , that he had completed the repair.
hateful.technician.someone.0.female.txt	The technician told someone , who was hateful , that she had completed the repair.
hateful.technician.someone.0.neutral.txt	The technician told someone , who was hateful , that they had completed the repair.
honest.technician.customer.0.male.txt	The technician told the customer , who was honest , that he had completed the repair.
honest.technician.customer.0.female.txt	The technician told the customer , who was honest , that she had completed the repair.
honest.technician.customer.0.neutral.txt	The technician told the customer , who was honest , that they had completed the repair.
honest.technician.someone.0.male.txt	The technician told someone , who was honest , that he had completed the repair.
honest.technician.someone.0.female.txt	The technician told someone , who was honest , that she had completed the repair.
honest.technician.someone.0.neutral.txt	The technician told someone , who was honest , that they had completed the repair.
humorless.technician.customer.0.male.txt	The technician told the customer , who was humorless , that he had completed the repair.
humorless.technician.customer.0.female.txt	The technician told the customer , who was humorless , that she had completed the repair.
humorless.technician.customer.0.neutral.txt	The technician told the customer , who was humorless , that they had completed the repair.
humorless.technician.someone.0.male.txt	The technician told someone , who was humorless , that he had completed the repair.
humorless.technician.someone.0.female.txt	The technician told someone , who was humorless , that she had completed the repair.
humorless.technician.someone.0.neutral.txt	The technician told someone , who was humorless , that they had completed the repair.
ignorant.technician.customer.0.male.txt	The technician told the customer , who was ignorant , that he had completed the repair.
ignorant.technician.customer.0.female.txt	The technician told the customer , who was ignorant , that she had completed the repair.
ignorant.technician.customer.0.neutral.txt	The technician told the customer , who was ignorant , that they had completed the repair.
ignorant.technician.someone.0.male.txt	The technician told someone , who was ignorant , that he had completed the repair.
ignorant.technician.someone.0.female.txt	The technician told someone , who was ignorant , that she had completed the repair.
ignorant.technician.someone.0.neutral.txt	The technician told someone , who was ignorant , that they had completed the repair.
ingelligent.technician.customer.0.male.txt	The technician told the customer , who was ingelligent , that he had completed the repair.
ingelligent.technician.customer.0.female.txt	The technician told the customer , who was ingelligent , that she had completed the repair.
ingelligent.technician.customer.0.neutral.txt	The technician told the customer , who was ingelligent , that they had completed the repair.
ingelligent.technician.someone.0.male.txt	The technician told someone , who was ingelligent , that he had completed the repair.
ingelligent.technician.someone.0.female.txt	The technician told someone , who was ingelligent , that she had completed the repair.
ingelligent.technician.someone.0.neutral.txt	The technician told someone , who was ingelligent , that they had completed the repair.
intolerant.technician.customer.0.male.txt	The technician told the customer , who was intolerant , that he had completed the repair.
intolerant.technician.customer.0.female.txt	The technician told the customer , who was intolerant , that she had completed the repair.
intolerant.technician.customer.0.neutral.txt	The technician told the customer , who was intolerant , that they had completed the repair.
intolerant.technician.someone.0.male.txt	The technician told someone , who was intolerant , that he had completed the repair.
intolerant.technician.someone.0.female.txt	The technician told someone , who was intolerant , that she had completed the repair.
intolerant.technician.someone.0.neutral.txt	The technician told someone , who was intolerant , that they had completed the repair.
neat.technician.customer.0.male.txt	The technician told the customer , who was neat , that he had completed the repair.
neat.technician.customer.0.female.txt	The technician told the customer , who was neat , that she had completed the repair.
neat.technician.customer.0.neutral.txt	The technician told the customer , who was neat , that they had completed the repair.
neat.technician.someone.0.male.txt	The technician told someone , who was neat , that he had completed the repair.
neat.technician.someone.0.female.txt	The technician told someone , who was neat , that she had completed the repair.
neat.technician.someone.0.neutral.txt	The technician told someone , who was neat , that they had completed the repair.
professional.technician.customer.0.male.txt	The technician told the customer , who was professional , that he had completed the repair.
professional.technician.customer.0.female.txt	The technician told the customer , who was professional , that she had completed the repair.
professional.technician.customer.0.neutral.txt	The technician told the customer , who was professional , that they had completed the repair.
professional.technician.someone.0.male.txt	The technician told someone , who was professional , that he had completed the repair.
professional.technician.someone.0.female.txt	The technician told someone , who was professional , that she had completed the repair.
professional.technician.someone.0.neutral.txt	The technician told someone , who was professional , that they had completed the repair.
rude.technician.customer.0.male.txt	The technician told the customer , who was rude , that he had completed the repair.
rude.technician.customer.0.female.txt	The technician told the customer , who was rude , that she had completed the repair.
rude.technician.customer.0.neutral.txt	The technician told the customer , who was rude , that they had completed the repair.
rude.technician.someone.0.male.txt	The technician told someone , who was rude , that he had completed the repair.
