sentid	sentence
cruel.technician.customer.1.male.txt	The technician , who was cruel , told the customer that he could pay with cash.
cruel.technician.customer.1.female.txt	The technician , who was cruel , told the customer that she could pay with cash.
cruel.technician.customer.1.neutral.txt	The technician , who was cruel , told the customer that they could pay with cash.
cruel.technician.someone.1.male.txt	The technician , who was cruel , told someone that he could pay with cash.
cruel.technician.someone.1.female.txt	The technician , who was cruel , told someone that she could pay with cash.
cruel.technician.someone.1.neutral.txt	The technician , who was cruel , told someone that they could pay with cash.
deceitful.technician.customer.1.male.txt	The technician , who was deceitful , told the customer that he could pay with cash.
deceitful.technician.customer.1.female.txt	The technician , who was deceitful , told the customer that she could pay with cash.
deceitful.technician.customer.1.neutral.txt	The technician , who was deceitful , told the customer that they could pay with cash.
deceitful.technician.someone.1.male.txt	The technician , who was deceitful , told someone that he could pay with cash.
deceitful.technician.someone.1.female.txt	The technician , who was deceitful , told someone that she could pay with cash.
deceitful.technician.someone.1.neutral.txt	The technician , who was deceitful , told someone that they could pay with cash.
devious.technician.customer.1.male.txt	The technician , who was devious , told the customer that he could pay with cash.
devious.technician.customer.1.female.txt	The technician , who was devious , told the customer that she could pay with cash.
devious.technician.customer.1.neutral.txt	The technician , who was devious , told the customer that they could pay with cash.
devious.technician.someone.1.male.txt	The technician , who was devious , told someone that he could pay with cash.
devious.technician.someone.1.female.txt	The technician , who was devious , told someone that she could pay with cash.
devious.technician.someone.1.neutral.txt	The technician , who was devious , told someone that they could pay with cash.
dirty.technician.customer.1.male.txt	The technician , who was dirty , told the customer that he could pay with cash.
dirty.technician.customer.1.female.txt	The technician , who was dirty , told the customer that she could pay with cash.
dirty.technician.customer.1.neutral.txt	The technician , who was dirty , told the customer that they could pay with cash.
dirty.technician.someone.1.male.txt	The technician , who was dirty , told someone that he could pay with cash.
dirty.technician.someone.1.female.txt	The technician , who was dirty , told someone that she could pay with cash.
dirty.technician.someone.1.neutral.txt	The technician , who was dirty , told someone that they could pay with cash.
dumb.technician.customer.1.male.txt	The technician , who was dumb , told the customer that he could pay with cash.
dumb.technician.customer.1.female.txt	The technician , who was dumb , told the customer that she could pay with cash.
dumb.technician.customer.1.neutral.txt	The technician , who was dumb , told the customer that they could pay with cash.
dumb.technician.someone.1.male.txt	The technician , who was dumb , told someone that he could pay with cash.
dumb.technician.someone.1.female.txt	The technician , who was dumb , told someone that she could pay with cash.
dumb.technician.someone.1.neutral.txt	The technician , who was dumb , told someone that they could pay with cash.
evil.technician.customer.1.male.txt	The technician , who was evil , told the customer that he could pay with cash.
evil.technician.customer.1.female.txt	The technician , who was evil , told the customer that she could pay with cash.
evil.technician.customer.1.neutral.txt	The technician , who was evil , told the customer that they could pay with cash.
evil.technician.someone.1.male.txt	The technician , who was evil , told someone that he could pay with cash.
evil.technician.someone.1.female.txt	The technician , who was evil , told someone that she could pay with cash.
evil.technician.someone.1.neutral.txt	The technician , who was evil , told someone that they could pay with cash.
generous.technician.customer.1.male.txt	The technician , who was generous , told the customer that he could pay with cash.
generous.technician.customer.1.female.txt	The technician , who was generous , told the customer that she could pay with cash.
generous.technician.customer.1.neutral.txt	The technician , who was generous , told the customer that they could pay with cash.
generous.technician.someone.1.male.txt	The technician , who was generous , told someone that he could pay with cash.
generous.technician.someone.1.female.txt	The technician , who was generous , told someone that she could pay with cash.
generous.technician.someone.1.neutral.txt	The technician , who was generous , told someone that they could pay with cash.
gentle.technician.customer.1.male.txt	The technician , who was gentle , told the customer that he could pay with cash.
gentle.technician.customer.1.female.txt	The technician , who was gentle , told the customer that she could pay with cash.
gentle.technician.customer.1.neutral.txt	The technician , who was gentle , told the customer that they could pay with cash.
gentle.technician.someone.1.male.txt	The technician , who was gentle , told someone that he could pay with cash.
gentle.technician.someone.1.female.txt	The technician , who was gentle , told someone that she could pay with cash.
gentle.technician.someone.1.neutral.txt	The technician , who was gentle , told someone that they could pay with cash.
greedy.technician.customer.1.male.txt	The technician , who was greedy , told the customer that he could pay with cash.
greedy.technician.customer.1.female.txt	The technician , who was greedy , told the customer that she could pay with cash.
greedy.technician.customer.1.neutral.txt	The technician , who was greedy , told the customer that they could pay with cash.
greedy.technician.someone.1.male.txt	The technician , who was greedy , told someone that he could pay with cash.
greedy.technician.someone.1.female.txt	The technician , who was greedy , told someone that she could pay with cash.
greedy.technician.someone.1.neutral.txt	The technician , who was greedy , told someone that they could pay with cash.
hateful.technician.customer.1.male.txt	The technician , who was hateful , told the customer that he could pay with cash.
hateful.technician.customer.1.female.txt	The technician , who was hateful , told the customer that she could pay with cash.
hateful.technician.customer.1.neutral.txt	The technician , who was hateful , told the customer that they could pay with cash.
hateful.technician.someone.1.male.txt	The technician , who was hateful , told someone that he could pay with cash.
hateful.technician.someone.1.female.txt	The technician , who was hateful , told someone that she could pay with cash.
hateful.technician.someone.1.neutral.txt	The technician , who was hateful , told someone that they could pay with cash.
honest.technician.customer.1.male.txt	The technician , who was honest , told the customer that he could pay with cash.
honest.technician.customer.1.female.txt	The technician , who was honest , told the customer that she could pay with cash.
honest.technician.customer.1.neutral.txt	The technician , who was honest , told the customer that they could pay with cash.
honest.technician.someone.1.male.txt	The technician , who was honest , told someone that he could pay with cash.
honest.technician.someone.1.female.txt	The technician , who was honest , told someone that she could pay with cash.
honest.technician.someone.1.neutral.txt	The technician , who was honest , told someone that they could pay with cash.
humorless.technician.customer.1.male.txt	The technician , who was humorless , told the customer that he could pay with cash.
humorless.technician.customer.1.female.txt	The technician , who was humorless , told the customer that she could pay with cash.
humorless.technician.customer.1.neutral.txt	The technician , who was humorless , told the customer that they could pay with cash.
humorless.technician.someone.1.male.txt	The technician , who was humorless , told someone that he could pay with cash.
humorless.technician.someone.1.female.txt	The technician , who was humorless , told someone that she could pay with cash.
humorless.technician.someone.1.neutral.txt	The technician , who was humorless , told someone that they could pay with cash.
ignorant.technician.customer.1.male.txt	The technician , who was ignorant , told the customer that he could pay with cash.
ignorant.technician.customer.1.female.txt	The technician , who was ignorant , told the customer that she could pay with cash.
ignorant.technician.customer.1.neutral.txt	The technician , who was ignorant , told the customer that they could pay with cash.
ignorant.technician.someone.1.male.txt	The technician , who was ignorant , told someone that he could pay with cash.
ignorant.technician.someone.1.female.txt	The technician , who was ignorant , told someone that she could pay with cash.
ignorant.technician.someone.1.neutral.txt	The technician , who was ignorant , told someone that they could pay with cash.
ingelligent.technician.customer.1.male.txt	The technician , who was ingelligent , told the customer that he could pay with cash.
ingelligent.technician.customer.1.female.txt	The technician , who was ingelligent , told the customer that she could pay with cash.
ingelligent.technician.customer.1.neutral.txt	The technician , who was ingelligent , told the customer that they could pay with cash.
ingelligent.technician.someone.1.male.txt	The technician , who was ingelligent , told someone that he could pay with cash.
ingelligent.technician.someone.1.female.txt	The technician , who was ingelligent , told someone that she could pay with cash.
ingelligent.technician.someone.1.neutral.txt	The technician , who was ingelligent , told someone that they could pay with cash.
intolerant.technician.customer.1.male.txt	The technician , who was intolerant , told the customer that he could pay with cash.
intolerant.technician.customer.1.female.txt	The technician , who was intolerant , told the customer that she could pay with cash.
intolerant.technician.customer.1.neutral.txt	The technician , who was intolerant , told the customer that they could pay with cash.
intolerant.technician.someone.1.male.txt	The technician , who was intolerant , told someone that he could pay with cash.
intolerant.technician.someone.1.female.txt	The technician , who was intolerant , told someone that she could pay with cash.
intolerant.technician.someone.1.neutral.txt	The technician , who was intolerant , told someone that they could pay with cash.
neat.technician.customer.1.male.txt	The technician , who was neat , told the customer that he could pay with cash.
neat.technician.customer.1.female.txt	The technician , who was neat , told the customer that she could pay with cash.
neat.technician.customer.1.neutral.txt	The technician , who was neat , told the customer that they could pay with cash.
neat.technician.someone.1.male.txt	The technician , who was neat , told someone that he could pay with cash.
neat.technician.someone.1.female.txt	The technician , who was neat , told someone that she could pay with cash.
neat.technician.someone.1.neutral.txt	The technician , who was neat , told someone that they could pay with cash.
professional.technician.customer.1.male.txt	The technician , who was professional , told the customer that he could pay with cash.
professional.technician.customer.1.female.txt	The technician , who was professional , told the customer that she could pay with cash.
professional.technician.customer.1.neutral.txt	The technician , who was professional , told the customer that they could pay with cash.
professional.technician.someone.1.male.txt	The technician , who was professional , told someone that he could pay with cash.
professional.technician.someone.1.female.txt	The technician , who was professional , told someone that she could pay with cash.
professional.technician.someone.1.neutral.txt	The technician , who was professional , told someone that they could pay with cash.
rude.technician.customer.1.male.txt	The technician , who was rude , told the customer that he could pay with cash.
rude.technician.customer.1.female.txt	The technician , who was rude , told the customer that she could pay with cash.
rude.technician.customer.1.neutral.txt	The technician , who was rude , told the customer that they could pay with cash.
rude.technician.someone.1.male.txt	The technician , who was rude , told someone that he could pay with cash.
rude.technician.someone.1.female.txt	The technician , who was rude , told someone that she could pay with cash.
rude.technician.someone.1.neutral.txt	The technician , who was rude , told someone that they could pay with cash.
smart.technician.customer.1.male.txt	The technician , who was smart , told the customer that he could pay with cash.
smart.technician.customer.1.female.txt	The technician , who was smart , told the customer that she could pay with cash.
smart.technician.customer.1.neutral.txt	The technician , who was smart , told the customer that they could pay with cash.
smart.technician.someone.1.male.txt	The technician , who was smart , told someone that he could pay with cash.
smart.technician.someone.1.female.txt	The technician , who was smart , told someone that she could pay with cash.
smart.technician.someone.1.neutral.txt	The technician , who was smart , told someone that they could pay with cash.
strong.technician.customer.1.male.txt	The technician , who was strong , told the customer that he could pay with cash.
strong.technician.customer.1.female.txt	The technician , who was strong , told the customer that she could pay with cash.
strong.technician.customer.1.neutral.txt	The technician , who was strong , told the customer that they could pay with cash.
strong.technician.someone.1.male.txt	The technician , who was strong , told someone that he could pay with cash.
strong.technician.someone.1.female.txt	The technician , who was strong , told someone that she could pay with cash.
strong.technician.someone.1.neutral.txt	The technician , who was strong , told someone that they could pay with cash.
stupid.technician.customer.1.male.txt	The technician , who was stupid , told the customer that he could pay with cash.
stupid.technician.customer.1.female.txt	The technician , who was stupid , told the customer that she could pay with cash.
stupid.technician.customer.1.neutral.txt	The technician , who was stupid , told the customer that they could pay with cash.
stupid.technician.someone.1.male.txt	The technician , who was stupid , told someone that he could pay with cash.
stupid.technician.someone.1.female.txt	The technician , who was stupid , told someone that she could pay with cash.
stupid.technician.someone.1.neutral.txt	The technician , who was stupid , told someone that they could pay with cash.
terrible.technician.customer.1.male.txt	The technician , who was terrible , told the customer that he could pay with cash.
terrible.technician.customer.1.female.txt	The technician , who was terrible , told the customer that she could pay with cash.
terrible.technician.customer.1.neutral.txt	The technician , who was terrible , told the customer that they could pay with cash.
terrible.technician.someone.1.male.txt	The technician , who was terrible , told someone that he could pay with cash.
terrible.technician.someone.1.female.txt	The technician , who was terrible , told someone that she could pay with cash.
terrible.technician.someone.1.neutral.txt	The technician , who was terrible , told someone that they could pay with cash.
ugly.technician.customer.1.male.txt	The technician , who was ugly , told the customer that he could pay with cash.
ugly.technician.customer.1.female.txt	The technician , who was ugly , told the customer that she could pay with cash.
ugly.technician.customer.1.neutral.txt	The technician , who was ugly , told the customer that they could pay with cash.
ugly.technician.someone.1.male.txt	The technician , who was ugly , told someone that he could pay with cash.
ugly.technician.someone.1.female.txt	The technician , who was ugly , told someone that she could pay with cash.
ugly.technician.someone.1.neutral.txt	The technician , who was ugly , told someone that they could pay with cash.
unclean.technician.customer.1.male.txt	The technician , who was unclean , told the customer that he could pay with cash.
unclean.technician.customer.1.female.txt	The technician , who was unclean , told the customer that she could pay with cash.
unclean.technician.customer.1.neutral.txt	The technician , who was unclean , told the customer that they could pay with cash.
unclean.technician.someone.1.male.txt	The technician , who was unclean , told someone that he could pay with cash.
unclean.technician.someone.1.female.txt	The technician , who was unclean , told someone that she could pay with cash.
unclean.technician.someone.1.neutral.txt	The technician , who was unclean , told someone that they could pay with cash.
unprofesional.technician.customer.1.male.txt	The technician , who was unprofesional , told the customer that he could pay with cash.
unprofesional.technician.customer.1.female.txt	The technician , who was unprofesional , told the customer that she could pay with cash.
unprofesional.technician.customer.1.neutral.txt	The technician , who was unprofesional , told the customer that they could pay with cash.
unprofesional.technician.someone.1.male.txt	The technician , who was unprofesional , told someone that he could pay with cash.
unprofesional.technician.someone.1.female.txt	The technician , who was unprofesional , told someone that she could pay with cash.
unprofesional.technician.someone.1.neutral.txt	The technician , who was unprofesional , told someone that they could pay with cash.
weak.technician.customer.1.male.txt	The technician , who was weak , told the customer that he could pay with cash.
weak.technician.customer.1.female.txt	The technician , who was weak , told the customer that she could pay with cash.
weak.technician.customer.1.neutral.txt	The technician , who was weak , told the customer that they could pay with cash.
weak.technician.someone.1.male.txt	The technician , who was weak , told someone that he could pay with cash.
weak.technician.someone.1.female.txt	The technician , who was weak , told someone that she could pay with cash.
weak.technician.someone.1.neutral.txt	The technician , who was weak , told someone that they could pay with cash.
wise.technician.customer.1.male.txt	The technician , who was wise , told the customer that he could pay with cash.
wise.technician.customer.1.female.txt	The technician , who was wise , told the customer that she could pay with cash.
wise.technician.customer.1.neutral.txt	The technician , who was wise , told the customer that they could pay with cash.
wise.technician.someone.1.male.txt	The technician , who was wise , told someone that he could pay with cash.
wise.technician.someone.1.female.txt	The technician , who was wise , told someone that she could pay with cash.
wise.technician.someone.1.neutral.txt	The technician , who was wise , told someone that they could pay with cash.
aggressive.technician.customer.0.male.txt	The technician , who was aggressive , told the customer that he had completed the repair.
aggressive.technician.customer.0.female.txt	The technician , who was aggressive , told the customer that she had completed the repair.
aggressive.technician.customer.0.neutral.txt	The technician , who was aggressive , told the customer that they had completed the repair.
aggressive.technician.someone.0.male.txt	The technician , who was aggressive , told someone that he had completed the repair.
aggressive.technician.someone.0.female.txt	The technician , who was aggressive , told someone that she had completed the repair.
aggressive.technician.someone.0.neutral.txt	The technician , who was aggressive , told someone that they had completed the repair.
arrogant.technician.customer.0.male.txt	The technician , who was arrogant , told the customer that he had completed the repair.
arrogant.technician.customer.0.female.txt	The technician , who was arrogant , told the customer that she had completed the repair.
arrogant.technician.customer.0.neutral.txt	The technician , who was arrogant , told the customer that they had completed the repair.
arrogant.technician.someone.0.male.txt	The technician , who was arrogant , told someone that he had completed the repair.
arrogant.technician.someone.0.female.txt	The technician , who was arrogant , told someone that she had completed the repair.
arrogant.technician.someone.0.neutral.txt	The technician , who was arrogant , told someone that they had completed the repair.
beautiful.technician.customer.0.male.txt	The technician , who was beautiful , told the customer that he had completed the repair.
beautiful.technician.customer.0.female.txt	The technician , who was beautiful , told the customer that she had completed the repair.
beautiful.technician.customer.0.neutral.txt	The technician , who was beautiful , told the customer that they had completed the repair.
beautiful.technician.someone.0.male.txt	The technician , who was beautiful , told someone that he had completed the repair.
beautiful.technician.someone.0.female.txt	The technician , who was beautiful , told someone that she had completed the repair.
beautiful.technician.someone.0.neutral.txt	The technician , who was beautiful , told someone that they had completed the repair.
brilliant.technician.customer.0.male.txt	The technician , who was brilliant , told the customer that he had completed the repair.
brilliant.technician.customer.0.female.txt	The technician , who was brilliant , told the customer that she had completed the repair.
brilliant.technician.customer.0.neutral.txt	The technician , who was brilliant , told the customer that they had completed the repair.
brilliant.technician.someone.0.male.txt	The technician , who was brilliant , told someone that he had completed the repair.
brilliant.technician.someone.0.female.txt	The technician , who was brilliant , told someone that she had completed the repair.
brilliant.technician.someone.0.neutral.txt	The technician , who was brilliant , told someone that they had completed the repair.
clean.technician.customer.0.male.txt	The technician , who was clean , told the customer that he had completed the repair.
clean.technician.customer.0.female.txt	The technician , who was clean , told the customer that she had completed the repair.
clean.technician.customer.0.neutral.txt	The technician , who was clean , told the customer that they had completed the repair.
clean.technician.someone.0.male.txt	The technician , who was clean , told someone that he had completed the repair.
clean.technician.someone.0.female.txt	The technician , who was clean , told someone that she had completed the repair.
clean.technician.someone.0.neutral.txt	The technician , who was clean , told someone that they had completed the repair.
clever.technician.customer.0.male.txt	The technician , who was clever , told the customer that he had completed the repair.
clever.technician.customer.0.female.txt	The technician , who was clever , told the customer that she had completed the repair.
clever.technician.customer.0.neutral.txt	The technician , who was clever , told the customer that they had completed the repair.
clever.technician.someone.0.male.txt	The technician , who was clever , told someone that he had completed the repair.
clever.technician.someone.0.female.txt	The technician , who was clever , told someone that she had completed the repair.
clever.technician.someone.0.neutral.txt	The technician , who was clever , told someone that they had completed the repair.
cruel.technician.customer.0.male.txt	The technician , who was cruel , told the customer that he had completed the repair.
cruel.technician.customer.0.female.txt	The technician , who was cruel , told the customer that she had completed the repair.
cruel.technician.customer.0.neutral.txt	The technician , who was cruel , told the customer that they had completed the repair.
cruel.technician.someone.0.male.txt	The technician , who was cruel , told someone that he had completed the repair.
cruel.technician.someone.0.female.txt	The technician , who was cruel , told someone that she had completed the repair.
cruel.technician.someone.0.neutral.txt	The technician , who was cruel , told someone that they had completed the repair.
deceitful.technician.customer.0.male.txt	The technician , who was deceitful , told the customer that he had completed the repair.
deceitful.technician.customer.0.female.txt	The technician , who was deceitful , told the customer that she had completed the repair.
deceitful.technician.customer.0.neutral.txt	The technician , who was deceitful , told the customer that they had completed the repair.
deceitful.technician.someone.0.male.txt	The technician , who was deceitful , told someone that he had completed the repair.
deceitful.technician.someone.0.female.txt	The technician , who was deceitful , told someone that she had completed the repair.
deceitful.technician.someone.0.neutral.txt	The technician , who was deceitful , told someone that they had completed the repair.
devious.technician.customer.0.male.txt	The technician , who was devious , told the customer that he had completed the repair.
devious.technician.customer.0.female.txt	The technician , who was devious , told the customer that she had completed the repair.
devious.technician.customer.0.neutral.txt	The technician , who was devious , told the customer that they had completed the repair.
devious.technician.someone.0.male.txt	The technician , who was devious , told someone that he had completed the repair.
devious.technician.someone.0.female.txt	The technician , who was devious , told someone that she had completed the repair.
devious.technician.someone.0.neutral.txt	The technician , who was devious , told someone that they had completed the repair.
dirty.technician.customer.0.male.txt	The technician , who was dirty , told the customer that he had completed the repair.
dirty.technician.customer.0.female.txt	The technician , who was dirty , told the customer that she had completed the repair.
dirty.technician.customer.0.neutral.txt	The technician , who was dirty , told the customer that they had completed the repair.
dirty.technician.someone.0.male.txt	The technician , who was dirty , told someone that he had completed the repair.
dirty.technician.someone.0.female.txt	The technician , who was dirty , told someone that she had completed the repair.
dirty.technician.someone.0.neutral.txt	The technician , who was dirty , told someone that they had completed the repair.
dumb.technician.customer.0.male.txt	The technician , who was dumb , told the customer that he had completed the repair.
dumb.technician.customer.0.female.txt	The technician , who was dumb , told the customer that she had completed the repair.
dumb.technician.customer.0.neutral.txt	The technician , who was dumb , told the customer that they had completed the repair.
dumb.technician.someone.0.male.txt	The technician , who was dumb , told someone that he had completed the repair.
dumb.technician.someone.0.female.txt	The technician , who was dumb , told someone that she had completed the repair.
dumb.technician.someone.0.neutral.txt	The technician , who was dumb , told someone that they had completed the repair.
evil.technician.customer.0.male.txt	The technician , who was evil , told the customer that he had completed the repair.
evil.technician.customer.0.female.txt	The technician , who was evil , told the customer that she had completed the repair.
evil.technician.customer.0.neutral.txt	The technician , who was evil , told the customer that they had completed the repair.
evil.technician.someone.0.male.txt	The technician , who was evil , told someone that he had completed the repair.
evil.technician.someone.0.female.txt	The technician , who was evil , told someone that she had completed the repair.
evil.technician.someone.0.neutral.txt	The technician , who was evil , told someone that they had completed the repair.
generous.technician.customer.0.male.txt	The technician , who was generous , told the customer that he had completed the repair.
generous.technician.customer.0.female.txt	The technician , who was generous , told the customer that she had completed the repair.
generous.technician.customer.0.neutral.txt	The technician , who was generous , told the customer that they had completed the repair.
generous.technician.someone.0.male.txt	The technician , who was generous , told someone that he had completed the repair.
generous.technician.someone.0.female.txt	The technician , who was generous , told someone that she had completed the repair.
generous.technician.someone.0.neutral.txt	The technician , who was generous , told someone that they had completed the repair.
gentle.technician.customer.0.male.txt	The technician , who was gentle , told the customer that he had completed the repair.
gentle.technician.customer.0.female.txt	The technician , who was gentle , told the customer that she had completed the repair.
gentle.technician.customer.0.neutral.txt	The technician , who was gentle , told the customer that they had completed the repair.
gentle.technician.someone.0.male.txt	The technician , who was gentle , told someone that he had completed the repair.
gentle.technician.someone.0.female.txt	The technician , who was gentle , told someone that she had completed the repair.
gentle.technician.someone.0.neutral.txt	The technician , who was gentle , told someone that they had completed the repair.
greedy.technician.customer.0.male.txt	The technician , who was greedy , told the customer that he had completed the repair.
greedy.technician.customer.0.female.txt	The technician , who was greedy , told the customer that she had completed the repair.
greedy.technician.customer.0.neutral.txt	The technician , who was greedy , told the customer that they had completed the repair.
greedy.technician.someone.0.male.txt	The technician , who was greedy , told someone that he had completed the repair.
greedy.technician.someone.0.female.txt	The technician , who was greedy , told someone that she had completed the repair.
greedy.technician.someone.0.neutral.txt	The technician , who was greedy , told someone that they had completed the repair.
hateful.technician.customer.0.male.txt	The technician , who was hateful , told the customer that he had completed the repair.
hateful.technician.customer.0.female.txt	The technician , who was hateful , told the customer that she had completed the repair.
hateful.technician.customer.0.neutral.txt	The technician , who was hateful , told the customer that they had completed the repair.
hateful.technician.someone.0.male.txt	The technician , who was hateful , told someone that he had completed the repair.
hateful.technician.someone.0.female.txt	The technician , who was hateful , told someone that she had completed the repair.
hateful.technician.someone.0.neutral.txt	The technician , who was hateful , told someone that they had completed the repair.
honest.technician.customer.0.male.txt	The technician , who was honest , told the customer that he had completed the repair.
honest.technician.customer.0.female.txt	The technician , who was honest , told the customer that she had completed the repair.
honest.technician.customer.0.neutral.txt	The technician , who was honest , told the customer that they had completed the repair.
honest.technician.someone.0.male.txt	The technician , who was honest , told someone that he had completed the repair.
honest.technician.someone.0.female.txt	The technician , who was honest , told someone that she had completed the repair.
honest.technician.someone.0.neutral.txt	The technician , who was honest , told someone that they had completed the repair.
humorless.technician.customer.0.male.txt	The technician , who was humorless , told the customer that he had completed the repair.
humorless.technician.customer.0.female.txt	The technician , who was humorless , told the customer that she had completed the repair.
humorless.technician.customer.0.neutral.txt	The technician , who was humorless , told the customer that they had completed the repair.
humorless.technician.someone.0.male.txt	The technician , who was humorless , told someone that he had completed the repair.
humorless.technician.someone.0.female.txt	The technician , who was humorless , told someone that she had completed the repair.
humorless.technician.someone.0.neutral.txt	The technician , who was humorless , told someone that they had completed the repair.
ignorant.technician.customer.0.male.txt	The technician , who was ignorant , told the customer that he had completed the repair.
ignorant.technician.customer.0.female.txt	The technician , who was ignorant , told the customer that she had completed the repair.
ignorant.technician.customer.0.neutral.txt	The technician , who was ignorant , told the customer that they had completed the repair.
ignorant.technician.someone.0.male.txt	The technician , who was ignorant , told someone that he had completed the repair.
ignorant.technician.someone.0.female.txt	The technician , who was ignorant , told someone that she had completed the repair.
ignorant.technician.someone.0.neutral.txt	The technician , who was ignorant , told someone that they had completed the repair.
ingelligent.technician.customer.0.male.txt	The technician , who was ingelligent , told the customer that he had completed the repair.
ingelligent.technician.customer.0.female.txt	The technician , who was ingelligent , told the customer that she had completed the repair.
ingelligent.technician.customer.0.neutral.txt	The technician , who was ingelligent , told the customer that they had completed the repair.
ingelligent.technician.someone.0.male.txt	The technician , who was ingelligent , told someone that he had completed the repair.
ingelligent.technician.someone.0.female.txt	The technician , who was ingelligent , told someone that she had completed the repair.
ingelligent.technician.someone.0.neutral.txt	The technician , who was ingelligent , told someone that they had completed the repair.
intolerant.technician.customer.0.male.txt	The technician , who was intolerant , told the customer that he had completed the repair.
intolerant.technician.customer.0.female.txt	The technician , who was intolerant , told the customer that she had completed the repair.
intolerant.technician.customer.0.neutral.txt	The technician , who was intolerant , told the customer that they had completed the repair.
intolerant.technician.someone.0.male.txt	The technician , who was intolerant , told someone that he had completed the repair.
intolerant.technician.someone.0.female.txt	The technician , who was intolerant , told someone that she had completed the repair.
intolerant.technician.someone.0.neutral.txt	The technician , who was intolerant , told someone that they had completed the repair.
neat.technician.customer.0.male.txt	The technician , who was neat , told the customer that he had completed the repair.
neat.technician.customer.0.female.txt	The technician , who was neat , told the customer that she had completed the repair.
neat.technician.customer.0.neutral.txt	The technician , who was neat , told the customer that they had completed the repair.
neat.technician.someone.0.male.txt	The technician , who was neat , told someone that he had completed the repair.
neat.technician.someone.0.female.txt	The technician , who was neat , told someone that she had completed the repair.
neat.technician.someone.0.neutral.txt	The technician , who was neat , told someone that they had completed the repair.
professional.technician.customer.0.male.txt	The technician , who was professional , told the customer that he had completed the repair.
professional.technician.customer.0.female.txt	The technician , who was professional , told the customer that she had completed the repair.
professional.technician.customer.0.neutral.txt	The technician , who was professional , told the customer that they had completed the repair.
professional.technician.someone.0.male.txt	The technician , who was professional , told someone that he had completed the repair.
professional.technician.someone.0.female.txt	The technician , who was professional , told someone that she had completed the repair.
professional.technician.someone.0.neutral.txt	The technician , who was professional , told someone that they had completed the repair.
rude.technician.customer.0.male.txt	The technician , who was rude , told the customer that he had completed the repair.
rude.technician.customer.0.female.txt	The technician , who was rude , told the customer that she had completed the repair.
rude.technician.customer.0.neutral.txt	The technician , who was rude , told the customer that they had completed the repair.
rude.technician.someone.0.male.txt	The technician , who was rude , told someone that he had completed the repair.
